id,name,company_name,m2,gross_max_power,lon,lat,Punktgeometrie (als WKT),source
06fe82a5-b62b-11e5-ad0b-02b4d6763261,ColoCenter Frankfurt am Main GmbH,ColoCenter Frankfurt am Main GmbH,,,8.5614555,50.1467469,POINT (8.5614555 50.1467469),mapdatacenter
07064ad1-b62b-11e5-ad0b-02b4d6763261,ColoCenter Frankfurt,ColoCenter Frankfurt am Main GmbH,,,8.55744,50.14418,POINT (8.55744 50.14418),mapdatacenter
069f24a1-b62b-11e5-ad0b-02b4d6763261,Hamburg (Wendenstrasse),euNetworks,,,10.04809,53.5499,POINT (10.04809 53.5499),mapdatacenter
074e5050-b62b-11e5-ad0b-02b4d6763261,Hamburg (Wendenstrasse),Global Connect,,,10.04679,53.55094,POINT (10.04679 53.55094),mapdatacenter
070e1302-b62b-11e5-ad0b-02b4d6763261,Hamburg,e-shelter services GmbH,1230,1000,10.0162053,53.6374489,POINT (10.0162053 53.6374489),mapdatacenter
0786775a-b62b-11e5-ad0b-02b4d6763261,Hamburg Hammerbrook,ScaleUp Technologies,,,10.043328,53.547843,POINT (10.043328 53.547843),mapdatacenter
06dd6612-b62b-11e5-ad0b-02b4d6763261,Hamburg,CenturyLink,,,10.0457824,53.5510246,POINT (10.0457824 53.5510246),mapdatacenter
06d17f39-b62b-11e5-ad0b-02b4d6763261,Hamburg ,Colt,2535,6800,9.9872373,53.5563693,POINT (9.9872373 53.5563693),mapdatacenter
078c43d5-b62b-11e5-ad0b-02b4d6763261,IPHH - Wendenstrasse,IPHH - Internet Port Hamburg GmbH,,,10.0485539,53.5504172,POINT (10.0485539 53.5504172),mapdatacenter
0753f5a4-b62b-11e5-ad0b-02b4d6763261,n@work - Wandalenweg,n@work Internet Informationssysteme GmbH,,,10.0260568,53.5497868,POINT (10.0260568 53.5497868),mapdatacenter
069a69a9-b62b-11e5-ad0b-02b4d6763261,Hamburg,CenturyLink,1320,6000,10.04365,53.54799,POINT (10.04365 53.54799),mapdatacenter
074b6a24-b62b-11e5-ad0b-02b4d6763261,Hannover (Guenter-Wagner-Allee),euNetworks,,,9.76907,52.39812,POINT (9.76907 52.39812),mapdatacenter
073a2c1c-b62b-11e5-ad0b-02b4d6763261,SServ Hannover,Hostway Deutschland GmbH,,,9.7737388,52.3358144,POINT (9.7737388 52.3358144),mapdatacenter
06df8902-b62b-11e5-ad0b-02b4d6763261,DTS DataCenter Herford,DTS Service GmbH,,,8.64637,52.12009,POINT (8.64637 52.12009),mapdatacenter
0751f9d5-b62b-11e5-ad0b-02b4d6763261,Carrierswitchraum Jena,Thüringer Netkom,,,11.5870113,50.9269994,POINT (11.5870113 50.9269994),mapdatacenter
0746fd5b-b62b-11e5-ad0b-02b4d6763261,Intershop-Tower,IKS GmbH,,,11.58451,50.92887,POINT (11.58451 50.92887),mapdatacenter
069efd8b-b62b-11e5-ad0b-02b4d6763261,Kiel (Holzkoppelweg),euNetworks,,,10.1136982,54.3374005,POINT (10.1136982 54.3374005),mapdatacenter
07865051-b62b-11e5-ad0b-02b4d6763261,Hoern Campus Kiel,ADDIX Internet Services GmbH,,,10.13212,54.31068,POINT (10.13212 54.31068),mapdatacenter
06fed0ce-b62b-11e5-ad0b-02b4d6763261,KielNET Telehouse,Kielnet,,,10.12594,54.31698,POINT (10.12594 54.31698),mapdatacenter
073dae89-b62b-11e5-ad0b-02b4d6763261,Koeln (Theodor-Babilon-Strasse),euNetworks,,,6.9732,50.9373,POINT (6.9732 50.9373),mapdatacenter
07cb2170-b62b-11e5-ad0b-02b4d6763261,Leipzig (Maximilianallee),euNetworks,,,12.39941,51.36486,POINT (12.39941 51.36486),mapdatacenter
075443d5-b62b-11e5-ad0b-02b4d6763261,Webplus24 GmbH,Webplus24 GmbH,,,13.3941651,52.3544004,POINT (13.3941651 52.3544004),mapdatacenter
073c00d1-b62b-11e5-ad0b-02b4d6763261,Rehwork Hamburg,Rehwork GmbH,,,9.99387,53.70595,POINT (9.99387 53.70595),mapdatacenter
07889a3f-b62b-11e5-ad0b-02b4d6763261,Nuernberg (Fuerther Strasse),euNetworks,,,11.0332641,49.4586355,POINT (11.0332641 49.4586355),mapdatacenter
0786504a-b62b-11e5-ad0b-02b4d6763261,NorthC Nuremberg,NorthC Deutschland GmbH,,,11.177035860118876,49.38995691163436,POINT (11.177035860118876 49.38995691163436),mapdatacenter
069a90b7-b62b-11e5-ad0b-02b4d6763261,Nuremberg  Center (Deutschherrnstrasse),Noris Network AG,,,11.0636334,49.4539333,POINT (11.0636334 49.4539333),mapdatacenter
074b431c-b62b-11e5-ad0b-02b4d6763261,Nuremberg 3,Core-Backbone GmbH,,,11.0525563,49.4511786,POINT (11.0525563 49.4511786),mapdatacenter
0703b2c2-b62b-11e5-ad0b-02b4d6763261,Nuremberg 2,Core-Backbone GmbH,,,11.0525563,49.4511786,POINT (11.0525563 49.4511786),mapdatacenter
06cbd9ed-b62b-11e5-ad0b-02b4d6763261,Deutschherrn-Karree,Treureal Property Management GmbH,,,11.0636334,49.4539333,POINT (11.0636334 49.4539333),mapdatacenter
06a258e6-b62b-11e5-ad0b-02b4d6763261,Nuremberg 1,Core-Backbone GmbH,,,11.0525563,49.4511786,POINT (11.0525563 49.4511786),mapdatacenter
06fea9c6-b62b-11e5-ad0b-02b4d6763261,Offenbach (Strahlenbergerstrasse),aixit GmbH,,,8.73979,50.10679,POINT (8.73979 50.10679),mapdatacenter
073f8341-b62b-11e5-ad0b-02b4d6763261,R-Kom Rechenzentrum Regensburg,R-KOM,,,12.15295,49.01165,POINT (12.15295 49.01165),mapdatacenter
073a2c10-b62b-11e5-ad0b-02b4d6763261,Stuttgart (Zettachring),euNetworks,,,9.1711915,48.7088507,POINT (9.1711915 48.7088507),mapdatacenter
07862934-b62b-11e5-ad0b-02b4d6763261,Alpine Electronics R&D Europe,Alpine Electronics,,,9.16767,48.70907,POINT (9.16767 48.70907),mapdatacenter
0702051b-b62b-11e5-ad0b-02b4d6763261,interscholz Stuttgart Zettachring 10a,interscholz GmbH & Co. KG,,,9.172082,48.709116,POINT (9.172082 48.709116),mapdatacenter
06d290a6-b62b-11e5-ad0b-02b4d6763261,Kelsterbach,Lufthansa Systems,,,8.523974419,50.05110437,POINT (8.523974419 50.05110437),mapdatacenter
d73ea54a-7dc4-40bc-afbc-4c468e3a8f6a,Datacenterpark Nuremberg,Hetzner Online GmbH,,,11.014748800000007,49.4489969,POINT (11.014748800000007 49.4489969),mapdatacenter
07867773-b62b-11e5-ad0b-02b4d6763261,SWU ColoCenter Ulm,SWU Stadtwerke Ulm / Neu-Ulm GmbH,,,10.00102,48.40206,POINT (10.00102 48.40206),mapdatacenter
070debfe-b62b-11e5-ad0b-02b4d6763261,Frankfurt,Telehouse,25000,,8.6282526,50.0961156,POINT (8.6282526 50.0961156),mapdatacenter
8cea8251-78d2-4850-99c3-16fbbc97bada,Frankfurt 7,Equinix,,,8.644071,50.0968,POINT (8.644071 50.0968),mapdatacenter
903e0f39-6d48-4bc7-908f-3d61b47b6f2e,Frankfurt 2,Equinix,,,8.739973,50.144227,POINT (8.739973 50.144227),mapdatacenter
06e136b3-b62b-11e5-ad0b-02b4d6763261,Frankfurt 4,Interxion,1400,,8.73518,50.11893,POINT (8.73518 50.11893),mapdatacenter
8aab7110-3733-11e6-a5fc-062cb475084d,Frankfurt 10,Interxion,4800,,8.738470673561096,50.11953591033483,POINT (8.738470673561096 50.11953591033483),mapdatacenter
27bab650-6a29-11e6-b150-062cb475084d,Frankfurt 11,Interxion,4800,,8.739162683486938,50.11978700051717,POINT (8.739162683486938 50.11978700051717),mapdatacenter
06d15824-b62b-11e5-ad0b-02b4d6763261,Frankfurt 7,Interxion,1500,,8.734689999999999,50.11964,POINT (8.734689999999999 50.11964),mapdatacenter
07c8fe92-b62b-11e5-ad0b-02b4d6763261,Frankfurt 9,Interxion,800,,8.736936450004578,50.1195875043154,POINT (8.736936450004578 50.1195875043154),mapdatacenter
84e5e743-bde2-4cd0-9a23-b2b2d10d6083,Frankfurt,Verizon,1150,1125,8.62841119999996,50.09610900000001,POINT (8.62841119999996 50.09610900000001),mapdatacenter
565204df-e967-4a5c-b0d7-d4ae3ae0ed7c,Frankfurt,TATA Communications,,,8.682126700000026,50.11092209999999,POINT (8.682126700000026 50.11092209999999),mapdatacenter
07901468-b62b-11e5-ad0b-02b4d6763261,Frankfurt,Global Switch,6827,11900,8.59797679999997,50.1300511,POINT (8.59797679999997 50.1300511),mapdatacenter
5e7e4825-e48e-4d78-93cf-e061f8e6fd30,Berlin,Penta Berlin GmbH,,,13.618439999999964,52.51407,POINT (13.618439999999964 52.51407),mapdatacenter
0574db43-306c-4885-9c4e-cf7c8cacc6ef,Frankfurt,OVH,,,8.682126700000026,50.11092209999999,POINT (8.682126700000026 50.11092209999999),mapdatacenter
3f9a2990-6a29-11e6-b150-062cb475084d,Frankfurt 13,Interxion,4800,,8.739661574363708,50.119986495887645,POINT (8.739661574363708 50.119986495887645),mapdatacenter
309143d4-758e-46a9-a689-4e23f53a0cdd,Frankfurt 12,Interxion,1100,,8.7381818,50.1198083,POINT (8.7381818 50.1198083),mapdatacenter
ea38451a-9d64-4590-935d-950df16e480b,Project Marie,Nixdoft Data Center (NDC),18000,75000,11.665751251953225,48.2459022568715,POINT (11.665751251953225 48.2459022568715),mapdatacenter
f9883992-e3a3-4cff-ac5f-2cf26a072f1a,Heidelberg,University Heidelberg,,,8.706903499999953,49.4093092,POINT (8.706903499999953 49.4093092),mapdatacenter
1bec6537-4d27-467e-8829-26ceda9e1d00,Darmstadt,Facility for Antiproton and Ion Research in Europe Gmbh (FAIR),,,8.679435300000023,49.9311093,POINT (8.679435300000023 49.9311093),mapdatacenter
af66eb56-d407-430c-a151-efa23a6d84ca,Berlin,Max Delbrück Center for Molecular Medicine in the Helmholtz Association,140,1000,13.50694999999996,52.62770380000001,POINT (13.50694999999996 52.62770380000001),mapdatacenter
13826b47-d937-4fbd-927d-3419ea3a5dc7,Frankfurt,Center for Scientific Computing of the Goethe University Frankfurt (CSC),,,8.667763499999978,50.1270675,POINT (8.667763499999978 50.1270675),mapdatacenter
5c8b6db7-d641-4ee2-be67-0726deebbfa1, St. Leon-Rot,SAP,,,8.626533399999971,49.2568614,POINT (8.626533399999971 49.2568614),mapdatacenter
bdd3e7a5-8b12-425f-836e-07390c2e24a2,Frankfurt 3,NTT,4400,76500,8.421697600000016,49.98874970000001,POINT (8.421697600000016 49.98874970000001),mapdatacenter
bb75a6e8-bae8-4589-8a4a-159b3a949b42,Frankfurt,INAP (Internap Corporation),,,8.682126700000026,50.11092209999999,POINT (8.682126700000026 50.11092209999999),mapdatacenter
06dcf0e1-b62b-11e5-ad0b-02b4d6763261,Frankfurt 4,Equinix,12000,15000,8.588090100000045,50.09786949999999,POINT (8.588090100000045 50.09786949999999),mapdatacenter
1ad569c6-b040-484a-8cf9-9a5715515992,Berlin,NTT,13000,,13.404953999999975,52.52000659999999,POINT (13.404953999999975 52.52000659999999),mapdatacenter
cf898c91-da0a-468b-9223-e08e4476ccac,Munich 2,NTT,,,11.581980499999986,48.1351253,POINT (11.581980499999986 48.1351253),mapdatacenter
0f3168e5-e824-4f92-abfb-5360e5f831b3,Frankfurt 1,NTT,16250,102000,8.610028921679714,50.122369781591104,POINT (8.610028921679714 50.122369781591104),mapdatacenter
6095cf2e-ad84-48eb-adf8-f2c546bac1e0,Frankfurt Two,Zenium Technology Partners Limited,7500,17600,8.583367199999998,50.1286411982137,POINT (8.583367199999998 50.1286411982137),mapdatacenter
129d6b87-bc5c-4291-bf3b-a504e1dc8c97,Frankfurt 6,Equinix,,,8.588090100000045,50.09786949999999,POINT (8.588090100000045 50.09786949999999),mapdatacenter
484c9eb4-d574-4658-b327-a48069737147,Frankfurt Three,Zenium Technology Partners Limited,11000,40000,8.582358689410398,50.12861368663522,POINT (8.582358689410398 50.12861368663522),mapdatacenter
069d9dff-b62b-11e5-ad0b-02b4d6763261,Frankfurt 2,e-shelter services GmbH,1900,3000,8.73852869999996,50.1208203,POINT (8.73852869999996 50.1208203),mapdatacenter
58b400d8-8308-44bb-8e05-655ef906e103,Frankfurt 3,e-shelter services GmbH,4000,90000,8.450269400000025,49.97472020000001,POINT (8.450269400000025 49.97472020000001),mapdatacenter
840dc7b1-dbcb-4fbe-9002-208a582901f2,Munich 1,e-shelter services GmbH,1960,3000,11.747954400000026,48.1501081,POINT (11.747954400000026 48.1501081),mapdatacenter
3aa9dd5c-e16d-4399-8c1f-d103748315ce,Munich 2,e-shelter services GmbH,6200,20000,11.570335800000066,48.29075160000001,POINT (11.570335800000066 48.29075160000001),mapdatacenter
a8718117-d6f7-4a25-8f76-1d6a7052be92,Frankfurt 4,e-shelter services GmbH,24000,,8.47435209672858,50.06307161860694,POINT (8.47435209672858 50.06307161860694),mapdatacenter
23e11289-17c6-4b4e-8bd4-16ca06312bbe,Marburg,3U Telecom,,,8.766395399999965,50.7910255,POINT (8.766395399999965 50.7910255),mapdatacenter
3dc1bed1-6c49-4ced-9cb0-3b2672cdb658,Frankfurt,3U Telecom,,,8.635692800000015,50.0985995,POINT (8.635692800000015 50.0985995),mapdatacenter
07064ae1-b62b-11e5-ad0b-02b4d6763261,Hannover,3U Telecom,600,,9.731908900000008,52.4041552,POINT (9.731908900000008 52.4041552),mapdatacenter
0698bbfe-b62b-11e5-ad0b-02b4d6763261,Frankfurt 6,Interxion,2200,,8.73530204232793,50.11987512496356,POINT (8.73530204232793 50.11987512496356),mapdatacenter
06fc86e4-b62b-11e5-ad0b-02b4d6763261,Duesseldorf,comtrance GmbH,400,1000,6.868398999999954,51.187312,POINT (6.868398999999954 51.187312),mapdatacenter
07cb2186-b62b-11e5-ad0b-02b4d6763261,Hamburg,KPN International,,,10.038250400000038,53.5509977,POINT (10.038250400000038 53.5509977),mapdatacenter
078a6ef5-b62b-11e5-ad0b-02b4d6763261,Frankfurt 2,Interxion,1100,,8.73589000000004,50.120293955845256,POINT (8.73589000000004 50.120293955845256),mapdatacenter
070debff-b62b-11e5-ad0b-02b4d6763261,Frankfurt 1,Interxion,505,,8.735556355819654,50.119578140080655,POINT (8.735556355819654 50.119578140080655),mapdatacenter
07903b6b-b62b-11e5-ad0b-02b4d6763261,Frankfurt 5,Interxion,1700,,8.736989999999992,50.12045999999999,POINT (8.736989999999992 50.12045999999999),mapdatacenter
0703b2ce-b62b-11e5-ad0b-02b4d6763261,Frankfurt 3,Interxion,2200,,8.73608999999999,50.11935,POINT (8.73608999999999 50.11935),mapdatacenter
fa2a0ae5-382f-4004-a8e5-e39091656986,Frankfurt (Lyoner Strasse),Cogent Communications Inc.,214,,8.62710930000003,50.0812928,POINT (8.62710930000003 50.0812928),mapdatacenter
06d6d660-b62b-11e5-ad0b-02b4d6763261,Rostock (Lessingstrasse),euNetworks,,,12.138343099999929,54.0750997,POINT (12.138343099999929 54.0750997),mapdatacenter
06cc4f18-b62b-11e5-ad0b-02b4d6763261,Duesseldorf (Leopoldstrasse),euNetworks,,,6.790382200000067,51.2264399,POINT (6.790382200000067 51.2264399),mapdatacenter
06ce71f5-b62b-11e5-ad0b-02b4d6763261,Karlsruhe (Albert-Nestler-Strasse),euNetworks,,,8.440484500000025,49.0201267,POINT (8.440484500000025 49.0201267),mapdatacenter
074b431f-b62b-11e5-ad0b-02b4d6763261,Lyoner Strasse 28,Digital Realty Trust,3600,10370,8.62315609999996,50.0817092,POINT (8.62315609999996 50.0817092),mapdatacenter
0788c162-b62b-11e5-ad0b-02b4d6763261,Bremen (Hermann-Ritter-Strasse),euNetworks,,,8.772872900000038,53.07647,POINT (8.772872900000038 53.07647),mapdatacenter
06daa6ff-b62b-11e5-ad0b-02b4d6763261,Dortmund (Im Spaehenfelde),euNetworks,,,7.487921400000005,51.5209565,POINT (7.487921400000005 51.5209565),mapdatacenter
07c8d7a9-b62b-11e5-ad0b-02b4d6763261,Duesseldorf,Telia Carrier,,,6.866080000000011,51.188,POINT (6.866080000000011 51.188),mapdatacenter
d856f7ab-4064-4963-866c-a97c1b2d4b75,Bonn (Holtorfer Strasse),tops.net,,,7.152949600000056,50.73950989999999,POINT (7.152949600000056 50.73950989999999),mapdatacenter
